doi,title,authors,introduction,contribution
10.1145/3581783.3612465,ReCo: A Dataset for Residential Community Layout Planning,Chen X.,"Layout planning is centrally important in the field of architecture and urban design. Among the various basic units carrying urban functions, residential community plays a vital part for supporting human life. Therefore, the layout planning of residential community has always been of concern, and has attracted particular attention since the advent of deep learning that facilitates the automated layout generation and spatial pattern recognition.","However, the research circles generally suffer from the insufficiency of residential community layout benchmark or high-quality datasets, which hampers the future exploration of data-driven methods for residential community layout planning. The lack of datasets is largely due to the difficulties of large-scale real-world residential data acquisition and long-term expert screening. In order to address the issues and advance a benchmark dataset for various intelligent spatial design and analysis applications in the development of smart city, we introduce Residential Community Layout Planning (ReCo) Dataset, which is the first and largest open-source vector dataset related to real-world community to date. ReCo Dataset is presented in multiple data formats with 37,646 residential community layout plans, covering 598,728 residential buildings with height information. ReCo can be conveniently adapted for residential community layout related urban design tasks, e.g., generative layout design, morphological pattern recognition and spatial evaluation. To validate the utility of ReCo in automated residential community layout planning, two Generative Adversarial Network (GAN) based generative models are further applied to the dataset. We expect ReCo Dataset to inspire more creative and practical work in intelligent design and beyond. The ReCo Dataset is published at: https://www.kaggle.com/fdudsde/reco-dataset and related code can be found at: \urlhttps://github.com/FDUDSDE/ReCo-Dataset."
10.1145/3580305.3599888,Practical Synthetic Human Trajectories Generation Based on Variational Point Processes,Long Q.,"Human trajectories, reflecting people's travel patterns and the range of activities, are crucial for the applications like urban planning and epidemic control. However, the real-world human trajectory data tends to be limited by user privacy or device acquisition issues, leading to its insufficient quality to support the above applications. Hence, generating human trajectory data is a crucial but challenging task, which suffers from the following two critical challenges: 1) how to capture the user distribution in human trajectories (group view), and 2) how to model the complex mobility patterns of each user trajectory (individual view).","In this paper, we propose a novel human trajectories generator (named VOLUNTEER), consisting of a user VAE and a trajectory VAE, to address the above challenges. Specifically, in the user VAE, we propose to learn the user distribution with all human trajectories from a group view. In the trajectory VAE, from the individual view, we model the complex mobility patterns by decoupling travel time and dwell time to accurately simulate individual trajectories. Extensive experiments on two real-world datasets show the superiority of our model over the state-of-the-art baselines. Further application analysis in the industrial system also demonstrates the effectiveness of our model."
10.1016/j.compeleceng.2023.108722,Market behavior-oriented deep learning-based secure data analysis in smart cities,Lv Q.,The construction of Smart Cities is inseparable from the healthy operation of markets. Reasonable data analysis can provide a crucial foundation for the development of market behavior by considering the enormous amount of data generated by a market economy.,"To this end, we propose enhanced cluster generative adversarial networks (eClusterGAN) to achieve latent space clustering. However, data storage security is crucial. Moreover, we suggest a GAN-based network intrusion detection system (GAN–NIDS) that uses adversarial learning to assist the generator in learning the spatial distribution of normal network flows. The simulation results showed that the proposed eClusterGAN and GAN–NIDS outperformed the benchmarks in terms of clustering accuracy, running time, precision, recall, and F1, which can support researchers in studying economic data trends. The construction of Smart Cities can effectively ensure healthy market development by discovering and disseminating the potential value of market economic data."
10.52842/conf.caadria.2023.1.019,PREDICTING AMENITIES DISTRIBUTIONS FOR WORKERS FROM THE BUILT ENVIRONMENT BASED ON MACHINE LEARNING,Wan H.,The working population has increased in cities with urbanization. Providing a supportive built environment with reasonable amenities distribution for them is becoming more important. Previous GIS-based approaches to urban planning for this issue tend to be subjective with high labour costs.,"This paper uses the generative adversarial network (GAN) to explore the relationship between amenities distributions and urban morphology, thus effectively predicting and visualizing the ideal amenities distributions in fastgrowing cities based on the condition of well-developed megacities. In this research, we take Shanghai, one of the global cities in China with a big labour market, as the research sample. First, we use the Point of Interest (POI) data to draw the heatmap of urban amenities that support workers’ daily life and collect the corresponding city maps. Then, we cut them into hundreds of image pairs as the training set and train a GAN model for predicting the future amenities distributions in other cities. To implement the model, we further collect the city maps of Jiaxing, one of the second-tier cities near Shanghai, as the testing set. Results show that our trained model can accurately predict amenities distributions for its future. The GAN-based prediction could effectively support detailed urban planning."
10.1109/HPCC-DSS-SmartCity-DependSys60770.2023.00135,Two-Stage Trajectory Generation Model for Realistic Human Mobility Simulation,Gong H.,Human mobility data is crucial for understanding mobility patterns and provides valuable insights for fields like urban planning and tourism recommendation.,"To address limitations in trajectory generation methods that treat all points equally, this study proposes a two-stage trajectory simulation model that generates separate sequences for stopping points and moving points. By differentiating between these two types of points, the model can effectively capture mobility intentions and moving paths. The stopping point sequence generator utilizes a GAN-based approach to capture mobility intentions and patterns, while the moving point generator constructs a weighted directed road network graph to determine efficient paths between stopping points. Extensive experiments using a real-life mobility dataset demonstrate the effectiveness of the proposed model in generating realistic trajectories. Moreover, when used for next location prediction task, the synthetic trajectory data generated by our model produces results that closely resemble real-world situations."
10.1088/1742-6596/2600/4/042005,Estimating surface utilization factors for BIPV applications using pix2pix on street captured façade images,Duran A.,"While techniques for assessing solar potential, particularly on roofs, are well-established, estimating solar potential on building facades often requires more work due to the complexity of urban features and the elaborate design of building facades. Existing methods to assess the solar potential of building facades often neglect the characteristics of individual facades.","This study presents an image-based method for a more accurate estimation of the PV potential of facades. The proposed method is composed of four steps: (1) data acquisition, preprocessing, and manual labeling, (2) training a pixel-wise semantic image segmentation model based on Generative Adversarial Networks (GANs), (3) color content analysis of segmented images, and (4) estimating the annual solar energy potential. We apply the proposed workflow to several buildings in Zurich, Switzerland, and evaluate segmentation quality and resulting changes in façade surface utilization factors. In a comparative analysis between the widely used web-based solar potential assessment tools, Sonnenfassade, Global Solar Atlas and the simulation software Climate Studio, we demonstrate the downstream impact of surface utilization factors on resulting solar potentials. Considerable deviations in façade availability for BIPV deployments among the various tools as compared to our segmentation approach indicate the potential impact of the proposed method on policy-making and the benefits for BIPV design and planning."
10.26868/25222708.2023.1393,Evaluating an Auto Decoder-based Generative Model for the Infomorphism Urban Planning Framework,Li F.,"In recent years, various modeling efforts have been undertaken to design and plan buildings for increasing local renewable energy production. To this end, advanced generative models have been developed to explore various urban forms that may provide better access to renewables. However, current approaches have failed to adequately evaluate the effectiveness of a design from a local energy network performance and a collective energy efficiency perspective. An auto-decoder model has been developed to generate planning envelopes, and configurations are evaluated based on integrated local energy networks. The optimal form is identified, which maximizes collective energy efficiency at the neighborhood level.","In recent years, various modeling efforts have been undertaken to design and plan buildings for increasing local renewable energy production. To this end, advanced generative models have been developed to explore various urban forms that may provide better access to renewables. However, current approaches have failed to adequately evaluate the effectiveness of a design from a local energy network performance and a collective energy efficiency perspective. An auto-decoder model has been developed to generate planning envelopes, and configurations are evaluated based on integrated local energy networks. The optimal form is identified, which maximizes collective energy efficiency at the neighborhood level."
10.1155/2023/6664219,Smart City Facility Location Recommendation Algorithm Using Multimedia Data and Improved Generative Adversarial Networks,Xie X.,"Internet of Things, low energy consumption, and intelligent and functionally integrated urban infrastructure construction are crucial elements in the development of smart cities. Distributed generation (DG) and electric vehicle charging infrastructure play a vital role in the planning and construction of smart cities. However, the uncertainty associated with the power output of distributed generation significantly impacts the planning of distribution networks.","To address this issue, this paper proposes a site-selection recommendation algorithm that leverages urban multimedia data and improved generative adversarial networks. The proposed algorithm begins by modeling the uncertainty of wind power and photovoltaic (PV) generation using an enhanced conditional generative adversarial network model. To generate multimedia datasets with time-series characteristics for wind power and PV generation scenarios, monthly multimedia data labels are incorporated into the model. These multimedia datasets, representing a wide range of scenarios, are then clustered using the K-means clustering method. Furthermore, a distributed generation planning model is established, aiming to minimize the annual integrated cost. The planning problem is efficiently solved using CPLEX, a mathematical programming solver. In the simulation experiments, the proposed scheme is compared with alternative schemes. The results demonstrate that the proposed scheme achieves a significant total cost saving of 21.95% compared to the comparison scheme. Moreover, the experimental comparison reveals that the proposed scheme exhibits higher stability. Additionally, in terms of algorithm efficiency, the proposed algorithm outperforms the other three algorithms tested in terms of the number of iterations and speed. The experimental results highlight the effectiveness of the proposed planning model in improving the economy and stability of the distribution network. Furthermore, it enhances the computational efficiency of the planning problem associated with distributed power supply and electric vehicle charging stations. The findings of this research hold substantial research significance for the site selection planning of distributed power supply."
10.1117/12.2669825,3D Visualization System for Urban Buildings Based on Deep Learning,Nie S.,"With the continuous development of the construction of digital communities, digital cities and digital earth, 3D model visualization technology has become a more important development direction.","This paper took deep learning as the basic premise to design the 3D visualization model based on StyleGAN2 algorithm. That is, firstly, StyleGAN2 algorithm was used to segment the image, and Three JS was selected as the Web 3D visualization framework for the model; then the 3D visualization model based on StyleGAN2 algorithm was constructed. After testing and training the model for many times, the corresponding modeling image was acquired. After aligning this image and positioning coordinates, it was substituted in the suitable modeling scene, and finally the fast modeling of buildings was realized. The results show that StyleGAN2 algorithm has superior performance and high modeling efficiency, which can lead to lower modeling cost and thus promote the improvement of 3D visualization of urban buildings."
10.1080/17512549.2022.2152865,A novel machine learning-based framework for mapping outdoor thermal comfort,Shahrestani S.S.,"Rapid urbanization and global warming have increased heat stress in urban areas. This in turn makes using indoor space more compelling and leads to more energy consumption. Therefore, paying attention to outdoor spaces design with thermal comfort in mind becomes more important since outdoor spaces can host a variety of activities.","This research aims to introduce a machine learning-based framework to predict the effects of different urban configurations (i.e. different greening configurations and types, different façade materials, and different urban geometry) on outdoor thermal comfort through training a pix2pix Convolutional generative adversarial network (cGAN) model. For the training of the machine learning model, a dataset consisting of 208 coupled pictures of input and output has been created. The simulation of this data has been carried out by ENVI-met. The resulting machine learning model had a Structural Similarity Index (SSIM) of 96% on the test dataset with the highest SSIM of 97.08 and lowest of 94.43 which shows the high accuracy of the model and it could have reached an answer in 3 s compared to the 30-min average time for ENVI-met simulation. The resulting model shows great promise for assisting researchers and urban designers in studying existing urban contexts or planning new developments. HIGHLIGHTS Machine learning use in outdoor thermal comfort assessment has been investigated. Vegetation, urban geometry, surface albedo, and water bodies have been studied parameters. Vegetation and street orientation have the highest and water bodies have the least impact on outdoor thermal comfort. Pix2pix algorithm implementation could create thermal comfort maps with 96% SSIM."
10.3390/su142114341,Revealing the Impact of Urban Form on COVID-19 Based on Machine Learning: Taking Macau as an Example,Chen Y.,"The COVID-19 pandemic has led to a re-examination of the urban space, and the field of planning and architecture is no exception.","In this study, a conditional generative adversarial network (CGAN) is used to construct a method for deriving the distribution of urban texture through the distribution hotspots of the COVID-19 epidemic. At the same time, the relationship between urban form and the COVID-19 epidemic is established, so that the machine can automatically deduce and calculate the appearance of urban forms that are prone to epidemics and may have high risks, which has application value and potential in the field of planning and design. In this study, taking Macau as an example, this method was used to conduct model training, image generation, and comparison of the derivation results of different assumed epidemic distribution degrees. The implications of this study for urban planning are as follows: (1) there is a correlation between different urban forms and the distribution of epidemics, and CGAN can be used to predict urban forms with high epidemic risk; (2) large-scale buildings and high-density buildings can promote the distribution of the COVID-19 epidemic; (3) green public open spaces and squares have an inhibitory effect on the distribution of the COVID-19 epidemic; and (4) reducing the volume and density of buildings and increasing the area of green public open spaces and squares can help reduce the distribution of the COVID-19 epidemic."
10.1007/s12652-020-02488-9,3D building fabrication with geometry and texture coordination via hybrid GAN,Du Z.,"3D building plays the essential role in digital city construction, city augmented reality and smart urban planning & design. Conventional building construction is accomplished by modeling software which requires significant human intervention.","In this paper, a method of 3D building fabrication via Hybrid generative adversarial network (GAN) is proposed, in which a loss function with the introduction of cycle consistency loss and perceptual loss is given, a multi-properties GAN chain is built to create the building with complex architectures. Additionally, a mixed GAN network to generate the geometry and texture coordination is put forward. The discussed method can refine rough architectural models for outputting realistic buildings. Experiments show that generated 3D buildings utilizing the presented method are realistic, with geometry and textural consistency, which improves performance by 20% over traditional methods."
10.1016/j.buildenv.2022.109575,Accelerated environmental performance-driven urban design with generative adversarial network,Huang C.,"The morphological design of urban blocks greatly affects the outdoor environment. Currently, performance-based urban and building design relies on a time-consuming numerical simulation process, hindering performance optimization early in the design process.","This paper proposes an automated design process that applies generative adversarial network (GAN) as a surrogate model to accelerate environmental performance-driven urban design. Parameterized urban blocks are designed for random sampling and constructing a numerical simulation database. The GAN model was trained to predict pedestrian level wind (PLW), annual cumulative solar radiation (Radiation) and Universal Thermal Climate Index (UTCI) in real-time. The GAN-based surrogate model is combined with a multi-objective genetic algorithm to achieve real-time optimization of urban morphology. The results show that on the test set, the pix2pix model using a specific encoding method predicts the R2 of 0.70, 0.86 and 0.80 for PLW, Radiation and UTCI, respectively, while the method can speed up 120–240 times compared to the numerical simulation method. The optimization results show that NSGA-II combined with global averaging pooling achieves the best optimization results. When the number of optimized samples exceeds 174, the proposed method has a time advantage over traditional methods for outdoor environment optimization in urban design."
10.1109/TBDATA.2020.3014511,Off-Deployment Traffic Estimation-A Traffic Generative Adversarial Networks Approach,Zhang Y.,"The rapid progress of urbanization has expedited the process of urban planning, e.g., new residential, commercial areas, which in turn boosts the local travel demand.","We propose a novel 'off-deployment traffic estimation problem', namely, to foresee the traffic condition changes of a region prior to the deployment of a construction plan. This problem is important to city planners to evaluate and develop urban deployment plans. However, this task is challenging. Traditional traffic estimation approaches lack the ability to solve this problem, since no data about the impact can be collected before the deployment and old data fails to capture the traffic pattern changes. In this paper, we define the off-deployment traffic estimation problem as a traffic generation problem, and develop a novel deep generative model TrafficGAN that captures the shared patterns across spatial regions of how traffic conditions evolve according to travel demand changes and underlying road network structures. In particular, TrafficGAN captures the road network structures through a dynamic filter in the dynamic convolutional layer. We evaluate our TrafficGAN using a large-scale traffic data collected from Shenzhen, China. Results show that TrafficGAN can more accurately estimate the traffic conditions compared with all baselines. We also showcase that TrafficGAN can identify potential traffic issues in some regions and suggest possible reasons."
10.3390/computation10030035,A Video Analytics System for Person Detection Combined with Edge Computing,Maltezos E.,"Ensuring citizens' safety and security has been identified as the number one priority for city authorities when it comes to the use of smart city technologies. Automatic understanding of the scene, and the associated provision of situational awareness for emergency situations, are able to efficiently contribute to such domains.","In this study, a Video Analytics Edge Computing (VAEC) system is presented that performs real-time enhanced situation awareness for person detection in a video surveillance manner that is also able to share geolocated person detection alerts and other accompanied crucial information. The VAEC system adopts state-of-the-art object detection and tracking algorithms, and it is integrated with the proposed Distribute Edge Computing Internet of Things (DECIoT) platform. The aforementioned alerts and information are able to be shared, though the DECIoT, to smart city platforms utilizing proper middleware. To verify the utility and functionality of the VAEC system, extended experiments were performed (i) in several light conditions, (ii) using several camera sensors, and (iii) in several use cases, such as installed in fixed position of a building or mounted to a car. The results highlight the potential of VAEC system to be exploited by decision-makers or city authorities, providing enhanced situational awareness."
10.1061/(ASCE)UP.1943-5444.0000783,Generative Adversarial Network Approach to Future Sermonizing of Housing Dispersal in Emerging Cities,Ibrahim H.,"This study aims to visualize the future housing dispersal of expatriates, based on the predicted urban growth in emerging cities. Generalized adversarial networks (GANs) will be utilized to predict the future urban growth of Doha Metropolitan emerging city. The housing dispersal of expatriates will be visualized on the predicted urban growth map to investigate housing preferences, which will be based on Gordon's theory. This study will prove the feasibility of a process approach when practicing the management of urban growth in emerging cities worldwide. It could be a robust solution for the worsening imbalance in the urban morphology of metropolitan cities. The findings of the broad-spectrum housing dispersal guidelines could benefit the policymakers and planners for the realities of spatial patterns and future urban growth.","This study aims to visualize the future housing dispersal of expatriates, based on the predicted urban growth in emerging cities. Generalized adversarial networks (GANs) will be utilized to predict the future urban growth of Doha Metropolitan emerging city. The housing dispersal of expatriates will be visualized on the predicted urban growth map to investigate housing preferences, which will be based on Gordon's theory. This study will prove the feasibility of a process approach when practicing the management of urban growth in emerging cities worldwide. It could be a robust solution for the worsening imbalance in the urban morphology of metropolitan cities. The findings of the broad-spectrum housing dispersal guidelines could benefit the policymakers and planners for the realities of spatial patterns and future urban growth."
10.1007/978-981-16-8150-9,"Intelligent Healthcare: Infrastructure, Algorithms and Management",Chakraborty C.,"The book Intelligent Healthcare: Infrastructure, Algorithms, and Management® cover a wide range of research topics on innovative intelligent healthcare solutions and advancements with the latest research developments. Data analytics are relevant for healthcare to meet many technical challenges and issues that need to be addressed to realize this potential. The advanced healthcare systems have to be upgraded with new capabilities such as data analytics, machine learning, intelligent decision making, and more professional services. The Internet of Things helps to design and develop intelligent healthcare solutions assisted by security, data analytics, and machine learning. This book will provide federated learning, Data-driven infrastructure design, analytical approaches, and technological solutions with case studies for smart healthcare. This book aims to attract works on multidisciplinary research spanning across computer science and engineering, environmental studies, services, urban planning and development, Healthcare, social sciences, and industrial engineering on technologies, case studies, novel approaches, and visionary ideas related to data-driven innovative learning and computing solutions and big medical data-powered applications to cope with the real-world challenges for building smart healthcare sectors. Main Features: Immersive technologies in healthcare, Internet of medical things, Federated learning algorithms, Explainable AI in Pervasive Healthcare, New management principles using biomedical data, Secured healthcare management systems, This book aims to set up a better understanding of data scientists, researchers, and technologists under innovative digital health. The reader can find out existing research challenges, current market trends, and low-cost technologies to smoothly address the digital health issue.","The book Intelligent Healthcare: Infrastructure, Algorithms, and Management® cover a wide range of research topics on innovative intelligent healthcare solutions and advancements with the latest research developments. Data analytics are relevant for healthcare to meet many technical challenges and issues that need to be addressed to realize this potential. The advanced healthcare systems have to be upgraded with new capabilities such as data analytics, machine learning, intelligent decision making, and more professional services. The Internet of Things helps to design and develop intelligent healthcare solutions assisted by security, data analytics, and machine learning. This book will provide federated learning, Data-driven infrastructure design, analytical approaches, and technological solutions with case studies for smart healthcare. This book aims to attract works on multidisciplinary research spanning across computer science and engineering, environmental studies, services, urban planning and development, Healthcare, social sciences, and industrial engineering on technologies, case studies, novel approaches, and visionary ideas related to data-driven innovative learning and computing solutions and big medical data-powered applications to cope with the real-world challenges for building smart healthcare sectors. Main Features: Immersive technologies in healthcare, Internet of medical things, Federated learning algorithms, Explainable AI in Pervasive Healthcare, New management principles using biomedical data, Secured healthcare management systems, This book aims to set up a better understanding of data scientists, researchers, and technologists under innovative digital health. The reader can find out existing research challenges, current market trends, and low-cost technologies to smoothly address the digital health issue."
10.1016/j.buildenv.2021.108322,Evaluating the impact of shading from surrounding buildings on heating/ cooling energy demands of different community forms,Liu H.,"The impact of shading on the energy demand of buildings belonging to the urban context cannot be ignored, which will cause inaccuracies in the prediction of building loads.","The purpose of this study is to predict the impact of shading on building energy from nearby buildings by using a parametric method, which involved 93114 number of simulations. The building morphology and blocks constitute the simulation cases and are simulated considering seven cities in four thermal climate zones. The climate characteristic parameters and geographic location information of the cities are used as the input for the simulation to obtain a regression model that can be applied in most areas of China to predict the shading effect. Grasshopper and EnergyPlus were used to develop the physical models and estimate the building loads for stand-alone buildings or buildings in a network. The results demonstrate that the influence of shading varies significantly under different scenarios, and cooling loads can be over-estimated up to 45% and heating load under-estimated up to 21% in some cities such as Lanzhou. Using the distribution range of 95% relative errors to evaluate the reliability and generalization of the model, the results show that the established support vector regression can effectively calculate the shading effect. The proposed method can quickly estimate the building energy demand by considering the shading effect, which is expected to provide technical support for urban design and energy planning."
10.1007/s10796-021-10144-6,FedDPGAN: Federated Differentially Private Generative Adversarial Networks Framework for the Detection of COVID-19 Pneumonia,Zhang L.,"Existing deep learning technologies generally learn the features of chest X-ray data generated by Generative Adversarial Networks (GAN) to diagnose COVID-19 pneumonia. However, the above methods have a critical challenge: data privacy.","GAN will leak the semantic information of the training data which can be used to reconstruct the training samples by attackers, thereby this method will leak the privacy of the patient. Furthermore, for this reason, that is the limitation of the training data sample, different hospitals jointly train the model through data sharing, which will also cause privacy leakage. To solve this problem, we adopt the Federated Learning (FL) framework, a new technique being used to protect data privacy. Under the FL framework and Differentially Private thinking, we propose a Federated Differentially Private Generative Adversarial Network (FedDPGAN) to detect COVID-19 pneumonia for sustainable smart cities. Specifically, we use DP-GAN to privately generate diverse patient data in which differential privacy technology is introduced to make sure the privacy protection of the semantic information of the training dataset. Furthermore, we leverage FL to allow hospitals to collaboratively train COVID-19 models without sharing the original data. Under Independent and Identically Distributed (IID) and non-IID settings, the evaluation of the proposed model is on three types of chest X-ray (CXR)images dataset (COVID-19, normal, and normal pneumonia). A large number of truthful reports make the verification of our model can effectively diagnose COVID-19 without compromising privacy."
10.1109/ICECCME52200.2021.9591016,Generating synthetic energy usage data to enable machine learning for sustainable accommodation,Bentley P.J.,"Machine Learning has the potential to discover new correlations between energy usage in apartments and variables such as seasonality, apartment location, size, efficiency and details of those staying in the apartments, thus helping apartments to become more sustainable and helping those who stay in them to use less energy. The biggest impedance to creating such ML tools is lack of viable data - without the data, the tools cannot be created - yet it is not feasible to wait for several years' worth of good data before creating the tools.","Here we present a solution to this problem: the use of a digital twin to generate synthetic data. This approach is viable even when there is no existing data, but when expert knowledge about the relationship between systems exist. To achieve this, we develop a new agent-based synthetic data generator (ASDG) and explore a case study with a corporate housing and luxury alternate accommodation marketplace called TheSqua.re. We show that unlimited quantities of realistic data can be automatically generated, including data for different scenarios, and that it can be used by Machine Learning to discover the underlying correlations."
10.1016/j.aei.2021.101380,An enhanced 3D model and generative adversarial network for automated generation of horizontal building mask images and cloudless aerial photographs,Ikeno K.,"Information extracted from aerial photographs is widely used in the fields of urban planning and design. An effective method for detecting buildings in aerial photographs is to use deep learning to understand the current state of a target region. However, the building mask images used to train the deep learning model must be manually generated in many cases. To overcome this challenge, a method has been proposed for automatically generating mask images by using textured three-dimensional (3D) virtual models with aerial photographs. Some aerial photographs include clouds, which degrade image quality. These clouds can be removed by using a generative adversarial network (GAN), which leads to improvements in training quality.","Therefore, the objective of this research was to propose a method for automatically generating building mask images by using 3D virtual models with textured aerial photographs. In this study, using GAN to remove clouds in aerial photographs improved training quality. A model trained on datasets generated by the proposed method was able to detect buildings in aerial photographs with IoU = 0.651."
10.1089/env.2021.0034,"Climate Adaptation as a Racial Project: An Analysis of Color-Blind Flood Resilience Efforts in Austin, Texas",Zoll D.,"As awareness of climate change increases, U.S. cities are beginning to implement climate mitigation and adaptation initiatives to reduce population vulnerabilities to climate risks.","This study contributes to a growing literature that quantitatively describes the relationships between sociodemographic variables and climate adaptation interventions in U.S. cities. Ordinary linear and simultaneous autoregressive models are used to evaluate early flood adaptation actions in Austin, Texas, to assess relationships between flood risk, green infrastructure, and measures of race and income. Findings of unequal exposure to flood risk and uneven access to flood resilience initiatives contribute to our understanding of color-blind urban planning responses to climate change and their potential to amplify inequitable protection from climate risks."
10.52842/conf.caadria.2021.2.377,Can a generative adversarial network remove thin clouds in aerial photographs?: Toward improving the accuracy of generating horizontal building mask images for deep learning in urban planning and design,Ikeno K.,"Information extracted from aerial photographs is widely used in the fields of urban planning and architecture. An effective method for detecting buildings in aerial photographs is to use deep learning to understand the current state of a target region. However, the building mask images used to train the deep learning model must be manually generated in many cases. To overcome this challenge, a method has been proposed for automatically generating mask images by using textured 3D virtual models with aerial photographs. Some aerial photographs include thin clouds, which degrade image quality.","In this research, the thin clouds in these aerial photographs are removed by using a generative adversarial network, which leads to improvements in training accuracy. Therefore, the objective of this research is to propose a method for automatically generating building mask images by using 3D virtual models with textured aerial photographs to enable the removable of thin clouds so that the image can be used for deep learning. A model trained on datasets generated by the proposed method was able to detect buildings in aerial photographs with an accuracy of IoU = 0.651."
