doi,title,authors,introduction,contribution
10.1109/ICDT61202.2024.10489200,High-Resolution Image-to-Image Translation for Aesthetic Enhancements Using Generative Adversarial Network,Chitale M.,Urbanization poses numerous challenges in handling cities' growth and increasing populations.,"This research em-phasizes the significance of architecture enhancement in urban development and the conversion of satellite images into clear map representations using generator and discriminator models. Architectural enhancement is crucial for improving both the aesthetic appeal and functionality of buildings. Architectural enhancement through Generative Adversarial Networks (GANs) is a transformative approach to renovating old structures. This method facilitates the preservation of original design aesthetics, allowing for virtual restoration and the recreation of missing elements while ensuring accuracy. Concurrently, converting satel-lite images to precise maps aids city planning by providing a comprehensive understanding of spatial layouts and facilitating accurate land-use analysis. Hence, employing GANs enables the generation of high-resolution, realistic images that support object manipulation and diverse outcomes from a single input. This method not only enhances image synthesis techniques but also unlocks numerous applications in urban planning and design."
10.1109/TBDATA.2024.3382964,Deep Umbra: A Generative Approach for Sunlight Access Computation in Urban Spaces,Omar K.S.,"Sunlight and shadow play critical roles in how urban spaces are utilized, thrive, and grow. While access to sunlight is essential to the success of urban environments, shadows can provide shaded places to stay during the hot seasons, mitigate heat island effect, and increase pedestrian comfort levels. Properly quantifying sunlight access and shadows in large urban environments is key in tackling some of the important challenges facing cities today.","In this paper, we propose Deep Umbra, a novel computational framework that enables the quantification of sunlight access and shadows at a global scale. Our framework is based on a conditional generative adversarial network that considers the physical form of cities to compute high-resolution spatial information of accumulated sunlight access for the different seasons of the year. We use data from seven different cities to train our model, and show, through an extensive set of experiments, its low overall RMSE (below 0.1) as well as its extensibility to cities that were not part of the training set. Additionally, we contribute a set of case studies and a comprehensive dataset with sunlight access information for more than 100 cities across six continents of the world. Deep Umbra is available at http://urbantk.org/shadows ."
10.1007/978-3-031-52090-7_12,"Urban Digital Twins for Synthetic Data of Individuals with Mobility Aids in Curitiba, Brazil, to Drive Highly Accurate AI Models for Inclusivity",Luna-Romero S.F.,"This article delves into the significance of urban digital twins in generating synthetic data specifically tailored for individuals with disabilities. It explores how this data can be effectively utilized to construct artificial intelligence (AI) models that promote inclusivity and enhance accessibility in urban environments. The article thoroughly examines the challenges and opportunities associated with acquiring data on individuals with disabilities, taking into account the ethical and practical implications of generating and utilizing synthetic data for the development of accessible and inclusive technologies. Using the city of Curitiba, Brazil as a case study, which has undergone scanning, digitization, and transformation into an urban digital twin, avatars have been strategically placed to enable the detection of individuals with disabilities within diverse scenarios and perspectives in urban environments. Consequently, this approach provides a diverse and realistic representation of the situations in which individuals with disabilities may find themselves in urban settings, contributing to advancements in urban planning and technology by emphasizing the importance of digital twins in generating synthetic data to promote inclusivity and accessibility for individuals with disabilities.","This article delves into the significance of urban digital twins in generating synthetic data specifically tailored for individuals with disabilities. It explores how this data can be effectively utilized to construct artificial intelligence (AI) models that promote inclusivity and enhance accessibility in urban environments. The article thoroughly examines the challenges and opportunities associated with acquiring data on individuals with disabilities, taking into account the ethical and practical implications of generating and utilizing synthetic data for the development of accessible and inclusive technologies. Using the city of Curitiba, Brazil as a case study, which has undergone scanning, digitization, and transformation into an urban digital twin, avatars have been strategically placed to enable the detection of individuals with disabilities within diverse scenarios and perspectives in urban environments. Consequently, this approach provides a diverse and realistic representation of the situations in which individuals with disabilities may find themselves in urban settings, contributing to advancements in urban planning and technology by emphasizing the importance of digital twins in generating synthetic data to promote inclusivity and accessibility for individuals with disabilities."
10.1109/TMC.2024.3364655,5GT-GAN-NET: Internet Traffic Data Forecasting With Supervised Loss Based Synthetic Data Over 5G,Pandey C.,"In an era of 5G smart cities, precise traffic prediction remains elusive due to limited real-world data.","Our paper introduces a novel approach using Generative Adversarial Networks (GANs) to create synthetic traffic data that closely mimics real-world statistics. This artificial dataset enhances our new 5GT-GAN-NET-based prediction model. The result is a significant boost in prediction accuracy, with Mean Square Error (MSE) reduced to 0.000346 and Mean Absolute Error (MAE) to 0.00685. Compared to benchmarks, our model improves MSE and MAE by up to 95.45% with respect to the ARIMA model and 87.31% with respect to the NARNN model respectively. User privacy remains a cornerstone of our approach, crucial for smart city applications. Our predictive capabilities enable more efficient resource allocation by service providers, increasing communication infrastructure reliability. Although tailored for smart cities, the approach is adaptable to other fields facing data scarcity and privacy concerns. Our research highlights the potential of GANs in generating large, accurate datasets for traffic prediction in 5G environments while prioritizing user privacy."
10.1117/12.3024107,Autonomous Driving Road Network Generation and Evaluation based on Generative Artificial Intelligence,Ye S.,"The increasing number of vehicles has led to issues such as traffic congestion, air pollution, and energy consumption. Intelligent connected autonomous driving (AD) offers a solution to these transportation challenges, but it requires cooperation among dedicated AD road networks, connected cloud-based control and dispatch systems, and intelligent vehicle sensing. To harness the potential of AD, it is crucial to consider the requirements of autonomous vehicles (AVs) when planning road networks. Well-designed road networks can enhance travel experiences, reduce energy consumption, and promote urban sustainability.","In order to meet the needs of AD while ensuring the operational efficiency of urban transportation networks, this paper introduces a road network evaluation framework that encompasses both static and dynamic assessment criteria, following a detailed exploration and analysis of various road network generation methods. This evaluation framework addresses the deficiency in existing road network generation methods, which lack dynamic assessment of traffic networks. To validate the proposed approach, we have chosen a road network generation method based on conditional generative adversarial network (CGAN) as an application example. Through carefully designed experiments, we confirm the feasibility and effectiveness of the proposed method for generating and evaluating road networks tailored for AD scenarios."
10.1007/978-3-031-52426-4_3,Generating Synthetic Data to Improve Intrusion Detection in Smart City Network Systems,Čech P.,"Fast and reliable identification of cyber attacks in network systems of smart cities is currently a critical and demanding task. Machine learning algorithms have been used for intrusion detection, but the existing data sets intended for their training are often imbalanced, which can reduce the effectiveness of the proposed model. Oversampling and undersampling techniques can solve the problem but have limitations, such as the risk of overfitting and information loss. Furthermore, network data logs are noisy and inconsistent, making it challenging to capture essential patterns in the data accurately.","To address these issues, this study proposes using Generative Adversarial Networks to generate synthetic network traffic data. The results offer new insight into developing more effective intrusion detection systems, especially in the context of smart cities’ network infrastructure."
10.1080/15472450.2023.2186229,A novel pedestrian road crossing simulator for dynamic traffic light scheduling systems,Tan D.,"The major advances in intelligent transportation systems are pushing societal services toward autonomy where road management is to be more agile in order to cope with changes and continue to yield optimal performance. However, the pedestrian experience is not sufficiently considered. Particularly, signalized intersections are expected to be popular if not dominant in urban settings where pedestrian density is high.","This paper presents the design of a novel environment for simulating human motion on signalized crosswalks at a fine-grained level. Such a simulation not only captures typical behavior, but also handles cases where large pedestrian groups cross from both directions. The proposed simulator is instrumental for optimized road configuration management where the pedestrians’ quality of experience, for example, waiting time, is factored in. The validation results using field data show that an accuracy of 98.37% can be obtained for the estimated crossing time. Other results using synthetic data show that our simulator enables optimized traffic light scheduling that diminishes pedestrians’ waiting time without sacrificing vehicular throughput."
10.5194/isprs-archives-XLVIII-1-W2-2023-1337-2023,EXPLORING URBAN FUNCTIONAL ZONES BASED ON MULTI-SOURCE SEMANTIC KNOWLEDGE AND CROSS MODAL NETWORK,Chen J.,"The refined identification of urban functional zones can provide important basic data and decision-making basis for the formulation of urban spatial development planning, effective relaxation of urban spatial development planning, effective relaxation of urban functions, and optimal allocation of resource space. The multi-source spatiotemporal data represented by multi-source geographic data, social perception data, and thematic data have been widely used in various fields, providing new data sources for the refined identification of urban functional areas. However, there are significant differences in the data generation sources, collection methods, and storage organization formats of multi-source data.","In this paper, we propose a method for exploring urban functional zones based on Multi-source Semantic knowledge and deep Coupling Model (MSCM). Our approach integrates information from multiple sources and incorporates the semantics of urban functional zones into a knowledge graph, enabling effective fusion and mining of multi-source data.This method can improve the credibility and precision of the results, providing a richer research perspective for refined urban functional zoning. The results of this paper have important theoretical value and practical significance for the construction of identification, labelling, and monitoring tools for engineering smart cities."
10.1038/s41598-023-49343-3,Prediction of transportation index for urban patterns in small and medium-sized Indian cities using hybrid RidgeGAN model,Thottolil R.,"The rapid urbanization trend in most developing countries including India is creating a plethora of civic concerns such as loss of green space, degradation of environmental health, scarcity of clean water, rise in air pollution, and exacerbated traffic congestion resulting in significant delays in vehicular transportation. To address the intricate nature of transportation issues, many researchers and planners have analyzed the complexities of urban and regional road systems using transportation models by employing transportation indices such as road length, network density, accessibility, and connectivity metrics.","This study addresses the complexities of predicting road network density for small and medium-sized Indian cities that come under the Integrated Development of Small and Medium Towns (IDSMT) project at a national level. A hybrid framework based on Kernel Ridge Regression (KRR) and the CityGAN model is introduced to predict network density using spatial indicators of human settlements. The major goal of this study is to generate hyper-realistic urban patterns of small and medium-sized Indian cities using an unsupervised CityGAN model and to study the causal relationship between human settlement indices (HSIs) and transportation index (network density) using supervised KRR for the real cities. The synthetic urban universes mimic Indian urban patterns and evaluating their landscape structures through the settlement indices can aid in comprehending urban landscape, thereby enhancing sustainable urban planning. We analyzed 503 real cities to find the actual relationship between the urban settlements and their road density. The nonlinear KRR model may help urban planners in deriving the network density for GAN-generated futuristic urban patterns through the settlement indicators. The proposed hybrid process, termed as RidgeGAN model, can gauge the sustainability of urban sprawl tied to infrastructure and transportation systems in sprawling cities. Analysis results clearly demonstrate the utility of RidgeGAN in predicting network density for different kinds of human settlements, particularly for small and medium Indian cities. By predicting future urban patterns, this study can help in the creation of more livable and sustainable areas, particularly by improving transportation infrastructure in developing cities."
10.1145/3638209.3638213,Innovative Urban Design Simulation: Utilizing Agent-Based Modelling through Reinforcement Learning,Glass A.,"Data-driven design for cities is improving the quality of everyday life of citizens and optimizes the usage of resources. A new aspect is artificial intelligence, which Smart Cities could greatly benefit from. A central problem for urban designers is the unavailability of data to make relevant decisions. Agent-based simulations enable a view of the dynamic properties of the urban system, generating data in its course. However, the simulation must remain sufficiently simple to remain in the realm of computability.","The research question of this paper is: How can we make agents behave more realistically to analyze citizens' mobility behavior? To solve this problem, we first created a simulated virtual environment, where agents can move freely in a small part of a city, the harbor area in Hamburg, Germany. We assumed that happiness is a crucial motivating factor for the movement of citizens. A survey of 130 citizens provided the weights that govern the simulated environment and the happiness score assignation of places. As an AI method, we then used Reinforcement Learning as a general model and Q-learning as an algorithm to generate a baseline. Through randomly traversing the model environment a baseline was created. We are in the process of enhancing Reinforcement Learning with a Deep Q-Network to make the actors learn. Early experiments show a significant improvement over a tabular Q-learning approach. This paper contributes to the literature of urban planning, and data-driven architectural design. The main contribution is replacing the inefficient search for a global maximum of the happiness function, with an efficient local solution global maximum. This has implications for further research in the generation of synthetic data through simulations."
10.1016/j.buildenv.2023.110855,Automatic responsive-generation of 3D urban morphology coupled with local climate zones using generative adversarial network,Zhou S.,Decoupling the intricate relationship between three-dimensional (3D) urban morphology and local climate is paramount importance in the realm of adaptive urban planning. Research based on Local Climate Zone (LCZ) has exhibited promising potential for disentangling the interactive mechanisms between urban morphology and local climate.,"In this study, generative adversarial networks (GAN) were employed as surrogate models to facilitate the integration of LCZ and urban morphology data from six metropolises for associative training. Through comparative experiments involving quantitative and qualitative evaluations, a rapid and responsive 3D morphology prediction model was developed for LCZ classifications. The results demonstrated the superior convergence capabilities and accuracy of the Pix2pix model (RMSE = 0.187 and R2 = 0.878) when compared to the CycleGAN model (RMSE = 0.344 and R2 = 0.674). The predicted 3D morphologies showcased a pronounced alignment with their respective LCZs, as evidenced by the precise representation of open low-rise buildings and their interrelationships with the coastline in the Sydney sample, as well as the accurate portrayal of the complex urban morphology shaped by compact high-rise buildings and road networks in the Tokyo sample. Utilizing indices calculated from the 3D morphology, the model yielded an average overall accuracy (OA), kappa coefficient, and F1 score of 85.2%, 0.83, and 0.86, respectively, indicating the robustness and adaptability of the model. The framework presented in this research offers practitioners a solid foundation and valuable insights for enhancing the local climate in urban areas through the implementation of 3D generative design techniques."
10.1145/3581783.3612465,ReCo: A Dataset for Residential Community Layout Planning,Chen X.,"Layout planning is centrally important in the field of architecture and urban design. Among the various basic units carrying urban functions, residential community plays a vital part for supporting human life. Therefore, the layout planning of residential community has always been of concern, and has attracted particular attention since the advent of deep learning that facilitates the automated layout generation and spatial pattern recognition.","However, the research circles generally suffer from the insufficiency of residential community layout benchmark or high-quality datasets, which hampers the future exploration of data-driven methods for residential community layout planning. The lack of datasets is largely due to the difficulties of large-scale real-world residential data acquisition and long-term expert screening. In order to address the issues and advance a benchmark dataset for various intelligent spatial design and analysis applications in the development of smart city, we introduce Residential Community Layout Planning (ReCo) Dataset, which is the first and largest open-source vector dataset related to real-world community to date. ReCo Dataset is presented in multiple data formats with 37,646 residential community layout plans, covering 598,728 residential buildings with height information. ReCo can be conveniently adapted for residential community layout related urban design tasks, e.g., generative layout design, morphological pattern recognition and spatial evaluation. To validate the utility of ReCo in automated residential community layout planning, two Generative Adversarial Network (GAN) based generative models are further applied to the dataset. We expect ReCo Dataset to inspire more creative and practical work in intelligent design and beyond. The ReCo Dataset is published at: https://www.kaggle.com/fdudsde/reco-dataset and related code can be found at: \urlhttps://github.com/FDUDSDE/ReCo-Dataset."
10.1145/3583780.3614842,DiffUFlow: Robust Fine-grained Urban Flow Inference with Denoising Diffusion Model,Zheng Y.,"Inferring the fine-grained urban flows based on the coarse-grained flow observations is practically important to many smart city-related applications. However, the collected urban flows are usually rather unreliable, may contain noise and sometimes are incomplete, thus posing great challenges to existing approaches.","In this paper, we present a pioneering study on robust fine-grained urban flow inference with noisy and incomplete urban flow observations, and propose a denoising diffusion model named DiffUFlow to effectively address it with an improved reverse diffusion strategy. Specifically, a spatial-temporal feature extraction network called STFormer and a semantic features extraction network called ELFetcher are proposed. Then, we overlay the extracted spatial-temporal feature map onto the coarse-grained flow map, serving as a conditional guidance for the reverse diffusion process. We further integrate the semantic features extracted by ELFetcher to cross-attention layers, enabling the comprehensive consideration of semantic information for fine-grained flow inference. Extensive experiments on two large real-world datasets validate the effectiveness of our method compared with the state-of-the-art baselines."
10.1145/3577190.3614119,ViFi-Loc: Multi-modal Pedestrian Localization using GAN with Camera-Phone Correspondences,Liu H.,"In Smart City and Vehicle-to-Everything (V2X) systems, acquiring pedestrians' accurate locations is crucial to traffic and pedestrian safety. Current systems adopt cameras and wireless sensors to estimate people's locations via sensor fusion. Standard fusion algorithms, however, become inapplicable when multi-modal data is not associated. For example, pedestrians are out of the camera field of view, or data from the camera modality is missing.","To address this challenge and produce more accurate location estimations for pedestrians, we propose a localization solution based on a Generative Adversarial Network (GAN) architecture. During training, it learns the underlying linkage between pedestrians' camera-phone data correspondences. During inference, it generates refined position estimations based only on pedestrians' phone data that consists of GPS, IMU, and FTM. Results show that our GAN produces 3D coordinates at 1 to 2 meters localization error across 5 different outdoor scenes. We further show that the proposed model supports self-learning. The generated coordinates can be associated with pedestrians' bounding box coordinates to obtain additional camera-phone data correspondences. This allows automatic data collection during inference. Results show that after fine-tuning the GAN model on the expanded dataset, localization accuracy is further improved by up to 26%."
10.3390/app131910951,Generating Synthetic Dataset for ML-Based IDS Using CTGAN and Feature Selection to Protect Smart IoT Environments,Alabdulwahab S.,"Networks within the Internet of Things (IoT) have some of the most targeted devices due to their lightweight design and the sensitive data exchanged through smart city networks. One way to protect a system from an attack is to use machine learning (ML)-based intrusion detection systems (IDSs), significantly improving classification tasks. Training ML algorithms require a large network traffic dataset; however, large storage and months of recording are required to capture the attacks, which is costly for IoT environments.","This study proposes an ML pipeline using the conditional tabular generative adversarial network (CTGAN) model to generate a synthetic dataset. Then, the synthetic dataset was evaluated using several types of statistical and ML metrics. Using a decision tree, the accuracy of the generated dataset reached 0.99, and its lower complexity reached 0.05 s training and 0.004 s test times. The results show that synthetic data accurately reflect real data and are less complex, making them suitable for IoT environments and smart city applications. Thus, the generated synthetic dataset can further train models to secure IoT networks and applications."
10.3390/app131910977,IoT Anomaly Detection to Strengthen Cybersecurity in the Critical Infrastructure of Smart Cities,Villegas-Ch W.,"This study addresses anomaly detection in smart city environments driven by the Internet of Things. In these cities, digital interconnection and the extensive network of sensors generate enormous amounts of data, which are essential to improving citizens’ efficiency and quality of life. However, this data may also contain strange events that require early detection to ensure the proper functioning of urban systems. For this, anomaly detection models are explored to identify unusual patterns in urban data. The work focuses on the applicability and effectiveness of these models in different urban scenarios supported by the Internet of Things. Furthermore, its performance is evaluated by comparing it with existing approaches, and its advantages and limitations are analyzed. The results show that the proposed models, including Isolation Forest, recurrent neural network, and variational autoencoder, are highly effective in detecting anomalies in urban data. This work contributes to the field of smart cities by improving the safety and efficiency of urban systems. Early detection of anomalies makes it possible to prevent unplanned interruptions, ensure the safety of citizens, and maintain the integrity of urban systems. Furthermore, the relevance of this work in the existing literature and its importance for the evolution of smart cities supported by the Internet of Things are highlighted.","This study addresses anomaly detection in smart city environments driven by the Internet of Things. In these cities, digital interconnection and the extensive network of sensors generate enormous amounts of data, which are essential to improving citizens’ efficiency and quality of life. However, this data may also contain strange events that require early detection to ensure the proper functioning of urban systems. For this, anomaly detection models are explored to identify unusual patterns in urban data. The work focuses on the applicability and effectiveness of these models in different urban scenarios supported by the Internet of Things. Furthermore, its performance is evaluated by comparing it with existing approaches, and its advantages and limitations are analyzed. The results show that the proposed models, including Isolation Forest, recurrent neural network, and variational autoencoder, are highly effective in detecting anomalies in urban data. This work contributes to the field of smart cities by improving the safety and efficiency of urban systems. Early detection of anomalies makes it possible to prevent unplanned interruptions, ensure the safety of citizens, and maintain the integrity of urban systems. Furthermore, the relevance of this work in the existing literature and its importance for the evolution of smart cities supported by the Internet of Things are highlighted."
10.1109/TKDE.2023.3243177,Top-k Community Similarity Search Over Large-Scale Road Networks,Rai N.,"With the urbanization and development of infrastructure, the community search over road networks has become increasingly important in many real applications such as urban/city planning, social study on local communities, and community recommendations by real estate agencies.","In this article, we propose a novel problem, namely top-k community similarity search (Top-kCS2) over road networks, which efficiently and effectively obtains k spatial communities that are the most similar to a given query community in road-network graphs. In order to efficiently and effectively tackle the Top-kCS2 problem, in this paper, we will design an effective similarity measure between spatial communities, and propose a framework for retrieving Top-kCS2 query answers, which integrates offline pre-processing and online computation phases. Moreover, we also consider a variant, namely continuous top-k community similarity search (CTop-kCS2), where the query community continuously moves along a query line segment. We develop an efficient algorithm to split query line segment into intervals, incrementally obtain similar candidate communities for each interval, and refine actual CTop-kCS2 query answers. Extensive experiments have been conducted on real and synthetic data sets to confirm the efficiency and effectiveness of our proposed Top-kCS2 and CTop-kCS2 approaches under various parameter settings."
10.3390/ijgi12080338,Profiling Public Transit Passenger Mobility Using Adversarial Learning,Li Y.,"It is important to capture passengers’ public transit behavior and their mobility to create profiles, which are critical for analyzing human activities, understanding the social and economic structure of cities, improving public transportation, assisting urban planning, and promoting smart cities.","In this paper, we develop a generative adversarial machine learning network to characterize the temporal and spatial mobility behavior of public transit passengers, based on massive smart card data and road network data. The Apriori algorithm is extended with spatio-temporal constraints to extract frequent transit mobility patterns of individual passengers based on a reconstructed personal trip dataset. This individual-level pattern information is used to construct personalized feature vectors. For regular and frequent public transit passengers, we identify similar transit mobility groups using spatio-temporal constraints to construct a group feature vector. We develop a generative adversarial network to embed public transit mobility of passengers. The proposed model’s generator consists of an auto-encoder, which extracts a low-dimensional and compact representation of passenger behavior, and a pre-trained sub-generator containing generalization features of public transit passengers. Shenzhen City is taken as the study area in this paper, and experiments were carried out based on smart card data, road network data, and bus GPS data. Clustering analysis of embedding vector representation and estimation of the top K transit destinations were conducted, verifying that the proposed method can profile passenger transit mobility in a comprehensive and compact manner."
10.3390/land12081479,Prediction of Urban Trees Planting Base on Guided Cellular Automata to Enhance the Connection of Green Infrastructure,Le Y.,"Urbanization and climate change pose significant challenges to urban ecosystems, underscoring the necessity for innovative strategies to enhance urban green infrastructure. Tree planting, a crucial aspect of green infrastructure, has been analyzed for optimized positioning using data metrics, priority scoring, and GIS. However, due to the dynamic nature of environmental information, the accuracy of current approaches is compromised.","This study aims to present a novel approach integrating deep learning and cellular automata to prioritize urban tree planting locations to anticipate the optimal urban tree network. Initially, GIS data were collated and visualized to identify a suitable study site within London. CycleGAN models were trained using cellular automata outputs and forest mycorrhizal network samples. The comparison validated cellular automata’s applicability, enabled observing spatial feature information in the outputs and guiding the parameter design of our 3D cellular automata system for predicting tree planting locations. The locations were optimized by simulating the network connectivity of urban trees after planting, following the spatial-behavioral pattern of the forest mycorrhizal network. The results highlight the role of robust tree networks in fostering ecological stability and cushioning climate change impacts in urban contexts. The proposed approach addresses existing methodological and practical limitations, providing innovative strategies for optimal tree planting and prioritization of urban green infrastructure, thereby informing sustainable urban planning and design. Our findings illustrate the symbiotic relationship between urban trees and future cities and offer insights into street tree density planning, optimizing the spatial distribution of trees within urban landscapes for sustainable urban development."
10.1016/j.cities.2023.104371,Development of an AI advisor for conceptual land use planning,Park C.,"To efficiently manage a time-consuming and expensive process in traditional urban planning, we aim to develop an artificial intelligence (AI) advisor that assists nonprofessionals participating in the urban planning process by using a generative adversarial network (GAN).","This study presents the process of developing the AI model, which suggests appropriate land use plans for user-targeted sites and urban density scenarios. We first create an image dataset that embeds land use, floor area ratio (FAR), and building cover ratio (BCR) information in the RGB channel. Then, an algorithm is developed for establishing an optimized training set with 1000 images and methods for validating the obtained results from both quantitative and visual perspectives. We set up a pilot test to generate three urban density scenarios in Sewoon-Sangga district by constructing urban data-encoded image datasets of Seoul. The pilot test results reveal that our proposed model successfully suggests appropriate land use plans according to the three scenarios. Based on the pilot test, the AI advisor improves its output, training performance, and usability by reflecting block morphology with the Hamming distance and accepting user-designed road patterns. We expect that the novel approach developed in our study will contribute to research on AI-based urban planning."
10.1609/aaai.v37i4.25589,Human-Instructed Deep Hierarchical Generative Learning for Automated Urban Planning,Wang D.,"The essential task of urban planning is to generate the optimal land-use configuration of a target area. However, traditional urban planning is time-consuming and labor-intensive. Deep generative learning gives us hope that we can automate this planning process and come up with the ideal urban plans. While remarkable achievements have been obtained, they have exhibited limitations in lacking awareness of: 1) the hierarchical dependencies between functional zones and spatial grids; 2) the peer dependencies among functional zones; and 3) human regulations to ensure the usability of generated configurations.","To address these limitations, we develop a novel human-instructed deep hierarchical generative model. We rethink the urban planning generative task from a unique functionality perspective, where we summarize planning requirements into different functionality projections for better urban plan generation. To this end, we develop a three-stage generation process from a target area to zones to grids. The first stage is to label the grids of a target area with latent functionalities to discover functional zones. The second stage is to perceive the planning requirements to form urban functionality projections. We propose a novel module: functionalizer to project the embedding of human instructions and geospatial contexts to the zone-level plan to obtain such projections. Each projection includes the information of land-use portfolios and the structural dependencies across spatial grids in terms of a specific urban function. The third stage is to leverage multi-attentions to model the zone-zone peer dependencies of the functionality projections to generate grid-level land-use configurations. Finally, we present extensive experiments to demonstrate the effectiveness of our framework."
10.1016/j.foar.2022.12.001,Data generative machine learning model for the assessment of outdoor thermal and wind comfort in a northern urban environment,Eslamirad N.,"Predicting comfort levels in cities is challenging due to the many metric assessment. To overcome these challenges, much research is being done in the computing community to develop methods capable of generating outdoor comfort data. Machine Learning (ML) provides many opportunities to discover patterns in large datasets such as urban data.","This paper proposes a data-driven approach to build a predictive and data-generative model to assess outdoor thermal comfort. The model benefits from the results of a study, which analyses Computational Fluid Dynamics (CFD) urban simulation to determine the thermal and wind comfort in Tallinn, Estonia. The ML model was built based on classification, and it uses an opaque ML model. The results were evaluated by applying different metrics and show us that the approach allows the implementation of a data-generative ML model to generate reliable data on outdoor comfort that can be used by urban stakeholders, planners, and researchers."
10.1016/j.compeleceng.2023.108722,Market behavior-oriented deep learning-based secure data analysis in smart cities,Lv Q.,The construction of Smart Cities is inseparable from the healthy operation of markets. Reasonable data analysis can provide a crucial foundation for the development of market behavior by considering the enormous amount of data generated by a market economy.,"To this end, we propose enhanced cluster generative adversarial networks (eClusterGAN) to achieve latent space clustering. However, data storage security is crucial. Moreover, we suggest a GAN-based network intrusion detection system (GAN–NIDS) that uses adversarial learning to assist the generator in learning the spatial distribution of normal network flows. The simulation results showed that the proposed eClusterGAN and GAN–NIDS outperformed the benchmarks in terms of clustering accuracy, running time, precision, recall, and F1, which can support researchers in studying economic data trends. The construction of Smart Cities can effectively ensure healthy market development by discovering and disseminating the potential value of market economic data."
10.1145/3524302,"Automated Urban Planning for Reimagining City Configuration via Adversarial Learning: Quantification, Generation, and Evaluation",Wang D.,"Urban planning refers to the efforts of designing land-use configurations given a region. However, to obtain effective urban plans, urban experts have to spend much time and effort analyzing sophisticated planning constraints based on domain knowledge and personal experiences. To alleviate the heavy burden of them and produce consistent urban plans, we want to ask that can AI accelerate the urban planning process, so that human planners only adjust generated configurations for specific needs? The recent advance of deep generative models provides a possible answer, which inspires us to automate urban planning from an adversarial learning perspective. However, three major challenges arise: (1) how to define a quantitative land-use configuration? (2) how to automate configuration planning? (3) how to evaluate the quality of a generated configuration?","In this article, we systematically address the three challenges. Specifically, (1) We define a land-use configuration as a longitude-latitude-channel tensor. (2) We formulate the automated urban planning problem into a task of deep generative learning. The objective is to generate a configuration tensor given the surrounding contexts of a target region. In particular, we first construct spatial graphs using geographic and human mobility data crawled from websites to learn graph representations. We then combine each target area and its surrounding context representations as a tuple, and categorize all tuples into positive (well-planned areas) and negative samples (poorly-planned areas). Next, we develop an adversarial learning framework, in which a generator takes the surrounding context representations as input to generate a land-use configuration, and a discriminator learns to distinguish between positive and negative samples. (3) We provide quantitative evaluation metrics and conduct extensive experiments to demonstrate the effectiveness of our framework."
10.1109/JIOT.2022.3204986,BSBL-Based Auxiliary Vehicle Position Analysis in Smart City Using Distributed MEC and UAV-Deployed IoT,Wang H.,"Smart city enters the new 3.0 era, and Internet of Things (IoT) perform as the urban neural network in smart city. In the industrial areas of smart city, the IoT focuses on industrial applications, such as logistics and environmental monitoring.","In this work, an auxiliary position analysis framework composed of IoT and distributed mobile-edge computing (MEC) is proposed to analyze the position of vehicles in the industrial areas of smart city. In the proposed framework, IoT are deployed by multiple unmanned aerial vehicles (UAVs) equipped with uniform linear array (ULA), which receives the signal emitted by vehicles for obtaining the direction of arrival (DOA), and the distributed MEC provides computing and synchronization services to auxiliary positioning. The DOA estimation is a key issue for auxiliary positioning in the proposed framework. To realize DOA estimation with unknown mutual coupling (MC) existing in IoT nodes, a novel block sparse Bayesian learning (SBL) algorithm is developed. In the developed algorithm, the unknown MC existing between sensors in each IoT nodes is first fused with the signal by parameterizing steering vector. Then, a block SBL (BSBL) procedure is presented to perform DOA estimation by using the inherent block sparse structure in the equivalent signal obtained after fusion. Benefiting from the fusion of MC and signal, the developed DOA estimation algorithm does not require a separate estimation of the unknown MC and also does not cause the loss of the array aperture. Based on the DOA estimation information, the position of vehicles in the industrial environment is effectively analyzed through weighted multiple cross-locations. Synthetic data set simulation is carried out to verify that the vehicle positions in smart city can be efficiently analyzed and estimated based on the presented framework and algorithm."
10.52842/conf.caadria.2023.1.019,PREDICTING AMENITIES DISTRIBUTIONS FOR WORKERS FROM THE BUILT ENVIRONMENT BASED ON MACHINE LEARNING,Wan H.,The working population has increased in cities with urbanization. Providing a supportive built environment with reasonable amenities distribution for them is becoming more important. Previous GIS-based approaches to urban planning for this issue tend to be subjective with high labour costs.,"This paper uses the generative adversarial network (GAN) to explore the relationship between amenities distributions and urban morphology, thus effectively predicting and visualizing the ideal amenities distributions in fastgrowing cities based on the condition of well-developed megacities. In this research, we take Shanghai, one of the global cities in China with a big labour market, as the research sample. First, we use the Point of Interest (POI) data to draw the heatmap of urban amenities that support workers’ daily life and collect the corresponding city maps. Then, we cut them into hundreds of image pairs as the training set and train a GAN model for predicting the future amenities distributions in other cities. To implement the model, we further collect the city maps of Jiaxing, one of the second-tier cities near Shanghai, as the testing set. Results show that our trained model can accurately predict amenities distributions for its future. The GAN-based prediction could effectively support detailed urban planning."
