doi,title,authors,introduction,contribution
10.1109/InCACCT61598.2024.10551252,Satellite Image Segmentation via Image Quality Enhancement and Modified Unet Architecture,Pathak A.,"Satellite imaging is essential for urban planning and crisis management as it records detailed spatial information such as buildings, roads, and different types of land cover. Satellite image segmentation is necessary to analyze pictures and extract particular information for applications including urban planning, vegetation monitoring, and time series data analysis due to their complexity. Most segmentation models need input images of size (512,512), which may lead to pixelation or quality reduction due to cropping or zooming. High resolution input data might provide challenges in multiclass segmentation due to its extensive coverage area.","This paper present a remodeled Enhanced Super-Resolution Generative Adversarial Network (ESRGAN) to enhance picture quality and maintain crucial data for precise segmentation tasks. The segmentation process involves utilizing a U-Net architecture integrated with a ResNet50 encoder. This decision was taken to utilise ResNet50's advanced feature extraction skills while preserving U-Net's efficacy in obtaining contextual information for accurate segmentation. The network incorporates the Tversky loss function to effectively adjust the influence of various classes in the input data throughout the training process. The model demonstrates an accuracy of 0.94 and a mean Intersection over Union (IOU) of 0.83 in multiclass segmentation tasks, properly outlining different land cover classes such as houses, woodlands, water bodies, and roads."
10.1007/978-3-031-63031-6_20,Multi-scale Intervention Planning Based on Generative Design,Kavouras I.,"The scarcity of green spaces, in urban environments, consists a critical challenge. There are multiple adverse effects, impacting the health and well-being of the citizens. Small scale interventions, e.g. pocket parks, is a viable solution, but comes with multiple constraints, involving the design and implementation over a specific area.","In this study, we harness the capabilities of generative AI for multi-scale intervention planning, focusing on nature based solutions. By leveraging image-to-image and image inpainting algorithms, we propose a methodology to address the green space deficit in urban areas. Focusing on two alleys in Thessaloniki, where greenery is lacking, we demonstrate the efficacy of our approach in visualizing NBS interventions. Our findings underscore the transformative potential of emerging technologies in shaping the future of urban intervention planning processes."
10.14627/537752005,GAN-based Transportation Noise Prediction via Satellite Maps: A Case Study in New York,Liu Z.,"Traditional noise prediction models, reliant on on-site monitoring, are hindered by data and computational constraints.","This research addresses this challenge by introducing Generative Adversarial Networks (GAN) in conjunction with satellite maps. Based on the inherent interconnectedness between traffic noise and urban morphology elements, the research proposes a GAN model-based framework capable of generating noise heat maps from high-resolution satellite maps, offering a cost-effective and efficient alternative. This research also examines how model performance is influenced by input images through qualitative and quantitative methods. Using New York City as a case study, the proposed GAN-based models demonstrate accuracy in predicting noise distributions. Three parameters of input images likely to be influential in noise prediction accuracy were proposed. We also compare the model performance in different urban contexts. The study presents a valuable tool for architects and urban planners, enabling optimized urban planning and design strategies."
10.5220/0012315000003660,Towards Generating 3D City Models with GAN and Computer Vision Methods,Poolkrajang S.,"City generation for video games is a resource and time-consuming task. With the increasing popularity of open-world games, studies on building virtual environments have become increasingly important for the game research community and industry. The game development team must engage in urban planning, designate important locations, create population assets, integrate game design, and assemble these elements into a cohesivelooking city. Based on our limited knowledge and survey, we are the first to propose a holistic approach that integrates all features in generating a city, including the natural features surrounding it. We employ a generative adversarial network architecture to create a realistic layout of an entire city from scratch. Subsequently, we utilize classical computer vision techniques to post-process the layout into separate features. The chosen model is a simple Convolutional GAN, trained on a modest dataset of 2x2 km² snippets from over two thousand cities around the world. Although the method is somewhat constrained by the resolution of the images, the results indicate that it can serve as a solid foundation for building realistic 3D cities.","City generation for video games is a resource and time-consuming task. With the increasing popularity of open-world games, studies on building virtual environments have become increasingly important for the game research community and industry. The game development team must engage in urban planning, designate important locations, create population assets, integrate game design, and assemble these elements into a cohesivelooking city. Based on our limited knowledge and survey, we are the first to propose a holistic approach that integrates all features in generating a city, including the natural features surrounding it. We employ a generative adversarial network architecture to create a realistic layout of an entire city from scratch. Subsequently, we utilize classical computer vision techniques to post-process the layout into separate features. The chosen model is a simple Convolutional GAN, trained on a modest dataset of 2x2 km² snippets from over two thousand cities around the world. Although the method is somewhat constrained by the resolution of the images, the results indicate that it can serve as a solid foundation for building realistic 3D cities."
10.1109/TBDATA.2024.3382964,Deep Umbra: A Generative Approach for Sunlight Access Computation in Urban Spaces,Omar K.S.,"Sunlight and shadow play critical roles in how urban spaces are utilized, thrive, and grow. While access to sunlight is essential to the success of urban environments, shadows can provide shaded places to stay during the hot seasons, mitigate heat island effect, and increase pedestrian comfort levels. Properly quantifying sunlight access and shadows in large urban environments is key in tackling some of the important challenges facing cities today.","In this paper, we propose Deep Umbra, a novel computational framework that enables the quantification of sunlight access and shadows at a global scale. Our framework is based on a conditional generative adversarial network that considers the physical form of cities to compute high-resolution spatial information of accumulated sunlight access for the different seasons of the year. We use data from seven different cities to train our model, and show, through an extensive set of experiments, its low overall RMSE (below 0.1) as well as its extensibility to cities that were not part of the training set. Additionally, we contribute a set of case studies and a comprehensive dataset with sunlight access information for more than 100 cities across six continents of the world. Deep Umbra is available at http://urbantk.org/shadows ."
10.1007/978-3-031-52090-7_12,"Urban Digital Twins for Synthetic Data of Individuals with Mobility Aids in Curitiba, Brazil, to Drive Highly Accurate AI Models for Inclusivity",Luna-Romero S.F.,"This article delves into the significance of urban digital twins in generating synthetic data specifically tailored for individuals with disabilities. It explores how this data can be effectively utilized to construct artificial intelligence (AI) models that promote inclusivity and enhance accessibility in urban environments. The article thoroughly examines the challenges and opportunities associated with acquiring data on individuals with disabilities, taking into account the ethical and practical implications of generating and utilizing synthetic data for the development of accessible and inclusive technologies. Using the city of Curitiba, Brazil as a case study, which has undergone scanning, digitization, and transformation into an urban digital twin, avatars have been strategically placed to enable the detection of individuals with disabilities within diverse scenarios and perspectives in urban environments. Consequently, this approach provides a diverse and realistic representation of the situations in which individuals with disabilities may find themselves in urban settings, contributing to advancements in urban planning and technology by emphasizing the importance of digital twins in generating synthetic data to promote inclusivity and accessibility for individuals with disabilities.","This article delves into the significance of urban digital twins in generating synthetic data specifically tailored for individuals with disabilities. It explores how this data can be effectively utilized to construct artificial intelligence (AI) models that promote inclusivity and enhance accessibility in urban environments. The article thoroughly examines the challenges and opportunities associated with acquiring data on individuals with disabilities, taking into account the ethical and practical implications of generating and utilizing synthetic data for the development of accessible and inclusive technologies. Using the city of Curitiba, Brazil as a case study, which has undergone scanning, digitization, and transformation into an urban digital twin, avatars have been strategically placed to enable the detection of individuals with disabilities within diverse scenarios and perspectives in urban environments. Consequently, this approach provides a diverse and realistic representation of the situations in which individuals with disabilities may find themselves in urban settings, contributing to advancements in urban planning and technology by emphasizing the importance of digital twins in generating synthetic data to promote inclusivity and accessibility for individuals with disabilities."
10.1109/TMC.2024.3364655,5GT-GAN-NET: Internet Traffic Data Forecasting With Supervised Loss Based Synthetic Data Over 5G,Pandey C.,"In an era of 5G smart cities, precise traffic prediction remains elusive due to limited real-world data.","Our paper introduces a novel approach using Generative Adversarial Networks (GANs) to create synthetic traffic data that closely mimics real-world statistics. This artificial dataset enhances our new 5GT-GAN-NET-based prediction model. The result is a significant boost in prediction accuracy, with Mean Square Error (MSE) reduced to 0.000346 and Mean Absolute Error (MAE) to 0.00685. Compared to benchmarks, our model improves MSE and MAE by up to 95.45% with respect to the ARIMA model and 87.31% with respect to the NARNN model respectively. User privacy remains a cornerstone of our approach, crucial for smart city applications. Our predictive capabilities enable more efficient resource allocation by service providers, increasing communication infrastructure reliability. Although tailored for smart cities, the approach is adaptable to other fields facing data scarcity and privacy concerns. Our research highlights the potential of GANs in generating large, accurate datasets for traffic prediction in 5G environments while prioritizing user privacy."
10.1016/j.buildenv.2023.110855,Automatic responsive-generation of 3D urban morphology coupled with local climate zones using generative adversarial network,Zhou S.,Decoupling the intricate relationship between three-dimensional (3D) urban morphology and local climate is paramount importance in the realm of adaptive urban planning. Research based on Local Climate Zone (LCZ) has exhibited promising potential for disentangling the interactive mechanisms between urban morphology and local climate.,"In this study, generative adversarial networks (GAN) were employed as surrogate models to facilitate the integration of LCZ and urban morphology data from six metropolises for associative training. Through comparative experiments involving quantitative and qualitative evaluations, a rapid and responsive 3D morphology prediction model was developed for LCZ classifications. The results demonstrated the superior convergence capabilities and accuracy of the Pix2pix model (RMSE = 0.187 and R2 = 0.878) when compared to the CycleGAN model (RMSE = 0.344 and R2 = 0.674). The predicted 3D morphologies showcased a pronounced alignment with their respective LCZs, as evidenced by the precise representation of open low-rise buildings and their interrelationships with the coastline in the Sydney sample, as well as the accurate portrayal of the complex urban morphology shaped by compact high-rise buildings and road networks in the Tokyo sample. Utilizing indices calculated from the 3D morphology, the model yielded an average overall accuracy (OA), kappa coefficient, and F1 score of 85.2%, 0.83, and 0.86, respectively, indicating the robustness and adaptability of the model. The framework presented in this research offers practitioners a solid foundation and valuable insights for enhancing the local climate in urban areas through the implementation of 3D generative design techniques."
10.1145/3583780.3614842,DiffUFlow: Robust Fine-grained Urban Flow Inference with Denoising Diffusion Model,Zheng Y.,"Inferring the fine-grained urban flows based on the coarse-grained flow observations is practically important to many smart city-related applications. However, the collected urban flows are usually rather unreliable, may contain noise and sometimes are incomplete, thus posing great challenges to existing approaches.","In this paper, we present a pioneering study on robust fine-grained urban flow inference with noisy and incomplete urban flow observations, and propose a denoising diffusion model named DiffUFlow to effectively address it with an improved reverse diffusion strategy. Specifically, a spatial-temporal feature extraction network called STFormer and a semantic features extraction network called ELFetcher are proposed. Then, we overlay the extracted spatial-temporal feature map onto the coarse-grained flow map, serving as a conditional guidance for the reverse diffusion process. We further integrate the semantic features extracted by ELFetcher to cross-attention layers, enabling the comprehensive consideration of semantic information for fine-grained flow inference. Extensive experiments on two large real-world datasets validate the effectiveness of our method compared with the state-of-the-art baselines."
10.3390/app131910977,IoT Anomaly Detection to Strengthen Cybersecurity in the Critical Infrastructure of Smart Cities,Villegas-Ch W.,"This study addresses anomaly detection in smart city environments driven by the Internet of Things. In these cities, digital interconnection and the extensive network of sensors generate enormous amounts of data, which are essential to improving citizens’ efficiency and quality of life. However, this data may also contain strange events that require early detection to ensure the proper functioning of urban systems. For this, anomaly detection models are explored to identify unusual patterns in urban data. The work focuses on the applicability and effectiveness of these models in different urban scenarios supported by the Internet of Things. Furthermore, its performance is evaluated by comparing it with existing approaches, and its advantages and limitations are analyzed. The results show that the proposed models, including Isolation Forest, recurrent neural network, and variational autoencoder, are highly effective in detecting anomalies in urban data. This work contributes to the field of smart cities by improving the safety and efficiency of urban systems. Early detection of anomalies makes it possible to prevent unplanned interruptions, ensure the safety of citizens, and maintain the integrity of urban systems. Furthermore, the relevance of this work in the existing literature and its importance for the evolution of smart cities supported by the Internet of Things are highlighted.","This study addresses anomaly detection in smart city environments driven by the Internet of Things. In these cities, digital interconnection and the extensive network of sensors generate enormous amounts of data, which are essential to improving citizens’ efficiency and quality of life. However, this data may also contain strange events that require early detection to ensure the proper functioning of urban systems. For this, anomaly detection models are explored to identify unusual patterns in urban data. The work focuses on the applicability and effectiveness of these models in different urban scenarios supported by the Internet of Things. Furthermore, its performance is evaluated by comparing it with existing approaches, and its advantages and limitations are analyzed. The results show that the proposed models, including Isolation Forest, recurrent neural network, and variational autoencoder, are highly effective in detecting anomalies in urban data. This work contributes to the field of smart cities by improving the safety and efficiency of urban systems. Early detection of anomalies makes it possible to prevent unplanned interruptions, ensure the safety of citizens, and maintain the integrity of urban systems. Furthermore, the relevance of this work in the existing literature and its importance for the evolution of smart cities supported by the Internet of Things are highlighted."
10.3390/land12081479,Prediction of Urban Trees Planting Base on Guided Cellular Automata to Enhance the Connection of Green Infrastructure,Le Y.,"Urbanization and climate change pose significant challenges to urban ecosystems, underscoring the necessity for innovative strategies to enhance urban green infrastructure. Tree planting, a crucial aspect of green infrastructure, has been analyzed for optimized positioning using data metrics, priority scoring, and GIS. However, due to the dynamic nature of environmental information, the accuracy of current approaches is compromised.","This study aims to present a novel approach integrating deep learning and cellular automata to prioritize urban tree planting locations to anticipate the optimal urban tree network. Initially, GIS data were collated and visualized to identify a suitable study site within London. CycleGAN models were trained using cellular automata outputs and forest mycorrhizal network samples. The comparison validated cellular automata’s applicability, enabled observing spatial feature information in the outputs and guiding the parameter design of our 3D cellular automata system for predicting tree planting locations. The locations were optimized by simulating the network connectivity of urban trees after planting, following the spatial-behavioral pattern of the forest mycorrhizal network. The results highlight the role of robust tree networks in fostering ecological stability and cushioning climate change impacts in urban contexts. The proposed approach addresses existing methodological and practical limitations, providing innovative strategies for optimal tree planting and prioritization of urban green infrastructure, thereby informing sustainable urban planning and design. Our findings illustrate the symbiotic relationship between urban trees and future cities and offer insights into street tree density planning, optimizing the spatial distribution of trees within urban landscapes for sustainable urban development."
10.3390/rs15133367,MS-AGAN: Road Extraction via Multi-Scale Information Fusion and Asymmetric Generative Adversarial Networks from High-Resolution Remote Sensing Images under Complex Backgrounds,Lin S.,"Extracting roads from remote sensing images is of significant importance for automatic road network updating, urban planning, and construction. However, various factors in complex scenes (e.g., high vegetation coverage occlusions) may lead to fragmentation in the extracted road networks and also affect the robustness of road extraction methods.","This study proposes a multi-scale road extraction method with asymmetric generative adversarial learning (MS-AGAN). First, we design an asymmetric GAN with a multi-scale feature encoder to better utilize the context information in high-resolution remote sensing images (HRSIs). Atrous spatial pyramid pooling (ASPP) and feature fusion are integrated into the asymmetric encoder–decoder structure to avoid feature redundancy caused by multi-level cascading operations and enhance the generator network’s ability to extract fine-grained road information at the pixel level. Second, to maintain road connectivity, topologic features are considered in the pixel segmentation process. A linear structural similarity loss ((Formula presented.)) is introduced into the loss function of MS-AGAN, which guides MS-AGAN to generate more accurate segmentation results. Finally, to fairly evaluate the performance of deep models under complex backgrounds, the Bayesian error rate (BER) is introduced into the field of road extraction for the first time. Experiments are conducted via Gaofen-2 (GF-2) high-resolution remote sensing images with high vegetation coverage in the Daxing District of Beijing, China, and the public DeepGlobe dataset. The performance of MS-AGAN is compared with a list of advanced models, including RCFSNet, CoANet, UNet, DeepLabV3+, and DiResNet. The final results show that (1) with respect to road extraction performance, the Recall, F1, and IoU values of MS-AGAN on the Daxing dataset are 2.17%, 0.04%, and 2.63% higher than the baselines. On DeepGlobe, the Recall, F1, and IoU of MS-AGAN improve by 1.12%, 0.42%, and 0.25%, respectively. (2) On road connectivity, the Conn index of MS-AGAN from the Daxing dataset is 46.39%, with an improvement of 0.62% over the baselines, and the Conn index of MS-AGAN on DeepGlobe is 70.08%, holding an improvement of 1.73% over CoANet. The quantitative and qualitative analyses both demonstrate the superiority of MS-AGAN in preserving road connectivity. (3) In particular, the BER of MS-AGAN is 20.86% over the Daxing dataset with a 0.22% decrease compared to the best baselines and 11.77% on DeepGlobe with a 0.85% decrease compared to the best baselines. The proposed MS-AGAN provides an efficient, cost-effective, and reliable method for the dynamic updating of road networks via HRSIs."
10.1609/aaai.v37i4.25589,Human-Instructed Deep Hierarchical Generative Learning for Automated Urban Planning,Wang D.,"The essential task of urban planning is to generate the optimal land-use configuration of a target area. However, traditional urban planning is time-consuming and labor-intensive. Deep generative learning gives us hope that we can automate this planning process and come up with the ideal urban plans. While remarkable achievements have been obtained, they have exhibited limitations in lacking awareness of: 1) the hierarchical dependencies between functional zones and spatial grids; 2) the peer dependencies among functional zones; and 3) human regulations to ensure the usability of generated configurations.","To address these limitations, we develop a novel human-instructed deep hierarchical generative model. We rethink the urban planning generative task from a unique functionality perspective, where we summarize planning requirements into different functionality projections for better urban plan generation. To this end, we develop a three-stage generation process from a target area to zones to grids. The first stage is to label the grids of a target area with latent functionalities to discover functional zones. The second stage is to perceive the planning requirements to form urban functionality projections. We propose a novel module: functionalizer to project the embedding of human instructions and geospatial contexts to the zone-level plan to obtain such projections. Each projection includes the information of land-use portfolios and the structural dependencies across spatial grids in terms of a specific urban function. The third stage is to leverage multi-attentions to model the zone-zone peer dependencies of the functionality projections to generate grid-level land-use configurations. Finally, we present extensive experiments to demonstrate the effectiveness of our framework."
10.1117/1.OE.62.6.063101,Enhancing haze removal and super-resolution in real-world images: A cycle generative adversarial network-based approach for synthesizing paired hazy and clear images,Su X.,"Haze significantly impacts various fields, such as autonomous driving, smart cities, and security monitoring. Deep learning has been proven effective in removing haze from images. However, obtaining pixel-aligned hazy and clear paired images in the real world can be challenging. Therefore, synthesized hazed images are often used for training deep networks. These images are typically generated based on parameters such as depth information and atmospheric scattering coefficient.","However, this approach may cause the loss of important haze details, leading to color distortion or incomplete dehazed images. To address this problem, this paper proposes a method for synthesizing hazed images using a cycle generative adversarial network (CycleGAN). The CycleGAN is trained with unpaired hazy and clear images to learn the features of the hazy images. Then, the real haze features are added to clear images using the trained CycleGAN, resulting in well-pixel-aligned synthesized hazy and clear paired images that can be used for dehaze training. The results demonstrate that the dataset synthesized using this method efficiently solves the problem associated with traditional synthesized datasets. Furthermore, the dehazed images are restored using a super-resolution algorithm, enabling the obtainment of high-resolution clear images. This method has broadened the applications of deep learning in haze removal, particularly highlighting its potential in the fields of autonomous driving and smart cities."
10.1016/j.foar.2022.12.001,Data generative machine learning model for the assessment of outdoor thermal and wind comfort in a northern urban environment,Eslamirad N.,"Predicting comfort levels in cities is challenging due to the many metric assessment. To overcome these challenges, much research is being done in the computing community to develop methods capable of generating outdoor comfort data. Machine Learning (ML) provides many opportunities to discover patterns in large datasets such as urban data.","This paper proposes a data-driven approach to build a predictive and data-generative model to assess outdoor thermal comfort. The model benefits from the results of a study, which analyses Computational Fluid Dynamics (CFD) urban simulation to determine the thermal and wind comfort in Tallinn, Estonia. The ML model was built based on classification, and it uses an opaque ML model. The results were evaluated by applying different metrics and show us that the approach allows the implementation of a data-generative ML model to generate reliable data on outdoor comfort that can be used by urban stakeholders, planners, and researchers."
10.1109/ICIIP61524.2023.10537777,Cloud Cover Removal from Remote Sensing Data using GANs Based on Attention Mechanism,Siva Jyothi Natha Reddy B.,"Cloud interference is a significant challenge in remote sensing applications, impacting the quality and reliability of data used for environmental analysis, disaster monitoring, and urban planning.","In this study, we present an innovative approach to remove clouds from remote sensing data by employing Generative Adversarial Networks (GANs) with an integrated attention mechanism. Our method is designed to effectively restore regions obscured by clouds while preserving the integrity of the remaining image. We introduce a specialized architecture called U-net based Attention GAN (UAGAN) to address cloud cover issues. In this architecture, the generator network utilizes attention mechanisms to identify and rectify cloud-affected areas. The attention mechanism dynamically emphasizes relevant spatial regions during cloud removal, enhancing the precision of the restoration process. To evaluate our approach, we conducted experiments using the RICE dataset and trained our UAGAN model. Our method's effectiveness was assessed using quantitative metrics, including the Structural Similarity Index (SSIM), Root Mean Squared Error (RMSE), and Peak Signal-to-Noise Ratio (PSNR). Comparative analysis of three different models, namely vanilla GAN, U-net GAN, and UAGAN, demonstrates that UAGAN outperforms the others with impressive results, achieving a PSNR of 29.901 dB, RMSE of 7.891, and SSIM of 0.971.This research contributes to the advancement of cloud removal techniques in remote sensing, offering a promising solution for improving data quality and enhancing the accuracy of downstream applications. The integration of GANs and attention mechanisms showcases the potential for innovative approaches to address complex challenges in remote sensing data analysis."
10.1109/I-PACT58649.2023.10434448,Deep Learning based Image Fusion Applied on Landsat-8 Archival Data using UVCGAN,Kambham S.P.,"Image fusion is required to maximise the utilisation of the different satellite sensors and enhance the usage and quality of the images obtained from them. One can get over obstacles like varied geographical resolutions, spectral bands, and temporal coverage by fusing images from multiple satellites, such as Landsat8 and Sentinel 2. For various applications that involve observationof the Earth like land cover classification, monitoring of vegetation,disaster monitoring, and urban planning, the fusion process aims to produce composite images that integrate the spectral richness, spatial detail, and temporal frequency of the input images. The creation of Sentinel-like imagery from Landsat8 data enhances its potential for Earth observation applications, making the problem of Landsat 8 and Sentinel 2 imagery fusion very important to solve. A deep learning methodology is required to solve this problem because of its capacity to discover complex correlations and patterns within the data.","In this paper, a U-Net Vision Transformer Cycle-consistent Generative Adversarial Network (UVCGAN) - based image fusion method that effectively transforms Landsat 8 images into Sentinel-like imagery is pro- posed. The results obtained from the experiments illustrate the efficiency and effectiveness of the proposed method in generating high-quality composite images with improved spectral and spatialcharacteristics."
10.1109/IEEECONF59510.2023.10335348,'Sons al Balcó': Empowering Citizens in Assessing Urban Soundscapes and Quiet Zones,Alsina-Pages R.M.,"""Sons al Balcó""emerged as a citizen science initiative amidst the constraints of lockdown and has since evolved into a powerful platform dedicated to engaging individuals in the evaluation of urban soundscapes and the advocacy for tranquil zones in residential areas. The project revolves around the creation of an intuitive web interface that empowers citizens to upload brief video clips capturing their local environments. Accompanying these visuals are subjective questionnaires designed to evaluate the impact of sound and noise on their daily lives. The platform harnesses the capabilities of advanced audio analysis techniques to automatically identify and distinguish positive and negative acoustic occurrences in urban settings. This enables the precise identification of noteworthy sound events, offering invaluable insights into the dynamics of urban soundscapes. Furthermore, through state-of-the-art computer vision algorithms, the platform identifies and categorizes predefined objects within the videos, such as plant life, traffic signals, individuals, and vehicles. This methodology enables a comprehensive assessment of the urban environment, bridging the gap between objective detection and the subjective perceptions of citizens. By amalgamating both audio and visual data, ""Sons al Balcó""nurtures a holistic understanding of the impact of noise on the well-being of citizens. It empowers individuals to voice their concerns and actively participate in the identification of quiet zones that prioritize health and enhance the quality of life. Beyond its data generation aspect, this citizen science endeavor facilitates direct collaboration between researchers and the local community in each city where it is implemented. Through ""Sons al Balcó,""citizens are positioned as key actors in the transformation of their urban surroundings and in influencing decisions pertaining to urban planning and noise-related policies.","""Sons al Balcó""emerged as a citizen science initiative amidst the constraints of lockdown and has since evolved into a powerful platform dedicated to engaging individuals in the evaluation of urban soundscapes and the advocacy for tranquil zones in residential areas. The project revolves around the creation of an intuitive web interface that empowers citizens to upload brief video clips capturing their local environments. Accompanying these visuals are subjective questionnaires designed to evaluate the impact of sound and noise on their daily lives. The platform harnesses the capabilities of advanced audio analysis techniques to automatically identify and distinguish positive and negative acoustic occurrences in urban settings. This enables the precise identification of noteworthy sound events, offering invaluable insights into the dynamics of urban soundscapes. Furthermore, through state-of-the-art computer vision algorithms, the platform identifies and categorizes predefined objects within the videos, such as plant life, traffic signals, individuals, and vehicles. This methodology enables a comprehensive assessment of the urban environment, bridging the gap between objective detection and the subjective perceptions of citizens. By amalgamating both audio and visual data, ""Sons al Balcó""nurtures a holistic understanding of the impact of noise on the well-being of citizens. It empowers individuals to voice their concerns and actively participate in the identification of quiet zones that prioritize health and enhance the quality of life. Beyond its data generation aspect, this citizen science endeavor facilitates direct collaboration between researchers and the local community in each city where it is implemented. Through ""Sons al Balcó,""citizens are positioned as key actors in the transformation of their urban surroundings and in influencing decisions pertaining to urban planning and noise-related policies."
10.1088/1742-6596/2600/4/042005,Estimating surface utilization factors for BIPV applications using pix2pix on street captured façade images,Duran A.,"While techniques for assessing solar potential, particularly on roofs, are well-established, estimating solar potential on building facades often requires more work due to the complexity of urban features and the elaborate design of building facades. Existing methods to assess the solar potential of building facades often neglect the characteristics of individual facades.","This study presents an image-based method for a more accurate estimation of the PV potential of facades. The proposed method is composed of four steps: (1) data acquisition, preprocessing, and manual labeling, (2) training a pixel-wise semantic image segmentation model based on Generative Adversarial Networks (GANs), (3) color content analysis of segmented images, and (4) estimating the annual solar energy potential. We apply the proposed workflow to several buildings in Zurich, Switzerland, and evaluate segmentation quality and resulting changes in façade surface utilization factors. In a comparative analysis between the widely used web-based solar potential assessment tools, Sonnenfassade, Global Solar Atlas and the simulation software Climate Studio, we demonstrate the downstream impact of surface utilization factors on resulting solar potentials. Considerable deviations in façade availability for BIPV deployments among the various tools as compared to our segmentation approach indicate the potential impact of the proposed method on policy-making and the benefits for BIPV design and planning."
10.26868/25222708.2023.1393,Evaluating an Auto Decoder-based Generative Model for the Infomorphism Urban Planning Framework,Li F.,"In recent years, various modeling efforts have been undertaken to design and plan buildings for increasing local renewable energy production. To this end, advanced generative models have been developed to explore various urban forms that may provide better access to renewables. However, current approaches have failed to adequately evaluate the effectiveness of a design from a local energy network performance and a collective energy efficiency perspective. An auto-decoder model has been developed to generate planning envelopes, and configurations are evaluated based on integrated local energy networks. The optimal form is identified, which maximizes collective energy efficiency at the neighborhood level.","In recent years, various modeling efforts have been undertaken to design and plan buildings for increasing local renewable energy production. To this end, advanced generative models have been developed to explore various urban forms that may provide better access to renewables. However, current approaches have failed to adequately evaluate the effectiveness of a design from a local energy network performance and a collective energy efficiency perspective. An auto-decoder model has been developed to generate planning envelopes, and configurations are evaluated based on integrated local energy networks. The optimal form is identified, which maximizes collective energy efficiency at the neighborhood level."
10.1109/UPEC57427.2023.10294666,Synthetic Electricity Consumption Data Generation Using Tabular Generative Adversarial Networks,Tun T.P.,Generating synthetic electricity consumption data is crucial for developing efficient energy systems in smart cities.,"In this paper, we propose the use of Tabular Generative Adversarial Networks (Tabular GAN) for generating synthetic data for residential electricity consumption. Tabular GANs have been used in various domains and have shown promising results in generating high-quality synthetic data. The performance of our proposed method was evaluated by comparing the probability density, mean, standard deviation, and variances of the synthetic data with the original data. The results showed that the Tabular GAN method generated synthetic data that closely match the statistical characteristics of the original data and the simulation outcome indicated that the synthetic data generated by Tabular GAN could effectively simulate the patterns and behaviors observed in the original data. Overall, the proposed method demonstrates the effectiveness of using Tabular GANs for generating synthetic electricity consumption data."
10.52842/conf.ecaade.2023.2.549,Future Landscape Visualization by Generating Images Using a Diffusion Model and Instance Segmentation,Mugita Y.,"When designing a new landscape, such as when demolishing buildings and building new ones, visual methods are effective in sharing a common image. It is possible to visualize future landscapes by making sketches and models, but this requires a great deal of skill and effort on the part of the creator. One method for visualizing future landscapes without the need for specialized skills or labor is image generation using deep learning, and a method has been proposed of using deep learning to generate landscape images after demolishing current buildings. However, there are two problems: the inability to remove arbitrary buildings and the inability to generate a landscape after reconstruction.","Therefore, this study proposes a future landscape visualization method that integrates instance segmentation and a diffusion model. The proposed method can generate both post-removal images of existing buildings and post-reconstruction images based on text input, without the need for specialized technology or labor. Verification results confirmed that the post-removal image was more than 90% accurate when the building was removed and replaced with the sky. And the post-reconstruction image matched the text content with a best accuracy of more than 90%. This research will contribute to the realization of urban planning in which all project stakeholders, both professionals and the public, can directly participate by visualizing their own design proposals for future landscapes."
10.1117/12.2663632,Framework for digital twin creation in off-road environments from LiDAR scans,Chen J.,"Digital twins of real environments are valuable tools for generating realistic synthetic data and performing simulations with artificial intelligence and machine learning models. Creating digital twins of urban, on-road environments have been extensively researched in the light of rising momentum in urban planning and autonomous vehicle systems; yet creating digital twins of rugged, off-road environments such as forests, farms, and mountainous areas is still poorly studied.","In this work, we propose a pipeline to produce digital twins of off-road environments with a focus on modeling vegetation and uneven terrain. A point cloud map of the off-road environment is first reconstructed using LiDAR scans paired with scan registration algorithms. Terrain segmentation, vegetation segmentation, and Euclidean clustering are applied to separate point cloud objects into individual entities within the digital twin model. Experimental validation is carried out using LiDAR scans collected from an off-road proving ground at the Center of Advanced Vehicular Systems (CAVS) in Mississippi State University. A prototype system is demonstrated with the Mississippi State University Autonomous Vehicle Simulator (MAVS), and the source code and data are publicly available∗. The proposed framework has a wide range of applications including virtual autonomous vehicle testing, synthetic data generation, and training of AI models."
